index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
114,2019-11-26,11:42:37,1574797357,1,"US-101 : South Of SR-20 - Looking South (C002)",Ukiah,-123.20715,39.22513,741,North,Mendocino,US-101,,,29.81,,553.97,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/us101southofsr20lookingsouth.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-12.jpg
116,2018-10-05,13:40:03,1538772003,1,"US-101 : South Ridgewood Grade - Looking North (C027)","Redwood Valley",-123.30206,39.32875,1748,North,Mendocino,US-101,,,39.74,,563.83,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/us101southridgewoodgradelookingnorth.jpg,60,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-12.jpg
118,2018-10-05,13:40:25,1538772025,1,"US-101 : South Ridgewood Grade - Looking South (C027)","Redwood Valley",-123.30206,39.32875,1748,North,Mendocino,US-101,,,39.74,,563.83,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/us101southridgewoodgradelookingsouth.jpg,60,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-12.jpg
120,2019-10-17,13:25:27,1571343927,1,"US-101 : North Ridgewood Grade - Looking North (C028)","Redwood Valley",-123.30431,39.33506,1883,North,Mendocino,US-101,,,40.21,,564.30,true,,,5,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/us101northridgewoodgradelookingnorth.jpg,60,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-12.jpg
122,2019-10-17,13:20:02,1571343602,1,"US-101 : North Ridgewood Grade - Looking South (C028)","Redwood Valley",-123.30431,39.33506,1883,North,Mendocino,US-101,,,40.21,,564.30,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/us101northridgewoodgradelookingsouth.jpg,60,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-12.jpg
132,2018-10-05,14:49:00,1538776140,1,"US-101 : Eureka / 4th and Rst Street - Looking East (C038)",Eureka,-124.15349,40.80465,26,South,Humboldt,US-101,,,79.18,L,705.88,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/us101eureka4thandrststreetlookingeast.jpg,60,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingeast/previous/us101eureka4thandrststreetlookingeast-12.jpg
134,2018-10-05,14:49:19,1538776159,1,"US-101 : Eureka / 4th and Rst Street - Looking North (C038)",Eureka,-124.15349,40.80465,26,South,Humboldt,US-101,,,79.18,L,705.88,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/us101eureka4thandrststreetlookingnorth.jpg,60,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-12.jpg
136,2018-10-05,14:49:31,1538776171,1,"US-101 : Eureka / 4th and Rst Street - Looking South (C038)",Eureka,-124.15349,40.80465,26,South,Humboldt,US-101,,,79.18,L,705.88,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/us101eureka4thandrststreetlookingsouth.jpg,60,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingsouth/previous/us101eureka4thandrststreetlookingsouth-12.jpg
138,2018-10-05,14:49:43,1538776183,1,"US-101 : Eureka / 4th and Rst Street - Looking West (C038)",Eureka,-124.15349,40.80465,26,South,Humboldt,US-101,,,79.18,L,705.88,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/us101eureka4thandrststreetlookingwest.jpg,60,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingwest/previous/us101eureka4thandrststreetlookingwest-12.jpg
140,2019-06-27,13:08:33,1561666113,1,"SR-1 : Gasker Slough - Looking North (CXXX)","Point Arena",-123.70932,38.93441,62,South,Mendocino,SR-1,,,17.56,,561.18,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/sr1gaskersloughlookingnorth.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-12.jpg
142,2019-01-17,01:15:11,1547716511,1,"SR-1 : Gasker Slough - NB Paddle (CXXX)","Point Arena",-123.70932,38.93441,62,South,Mendocino,SR-1,,,17.56,,561.18,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/sr1gaskersloughnbpaddle.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-12.jpg
143,2019-08-05,10:23:51,1565025831,1,"SR-20 : Just East Of SR-53 - Looking East (CXXX)",Clearlake,"-122.605968 ","39.009949 ",1778,,Lake,SR-20,,,32.07,,76.02,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/sr20justeastofsr53lookingeast.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-12.jpg
145,2019-08-05,10:25:56,1565025956,1,"SR-20 : Just East Of SR-53 - Looking West (CXXX)",Clearlake,"-122.605968 ","39.009949 ",1778,,Lake,SR-20,,,32.07,,76.02,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/sr20justeastofsr53lookingwest.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingwest/previous/sr20justeastofsr53lookingwest-12.jpg
